-1.406841,-2.232785
6.179304,-2.376395
0.276916,-4.307543
-1.910104,-3.018232
-0.676654,-6.075486
-1.168156,-2.862541
-0.645291,3.710723
-2.439767,-1.589145
5.293220,4.670353
4.283093,-2.894394
4.617451,4.854754
-9.616040,5.212322
-8.521135,6.767524
-0.258529,-4.347974
-1.605211,-2.072979
0.971514,-2.657610
5.307364,-3.772066
5.109081,-2.041760
-1.099477,-1.575638
5.029473,5.264708
-2.307606,-2.778612
-0.308852,-2.415269
-9.661696,8.739411
-2.333460,-0.006768
-1.876780,-1.163862
4.681259,6.093474
-1.713440,4.068670
-0.198140,-2.542978
-1.452559,-3.718452
1.191203,-3.461553
0.238178,-1.939626
-8.528422,6.116552
-1.851288,-2.798541
-1.932190,-4.360024
4.688141,4.282232
6.236825,-1.426436
-9.019922,7.101244
-2.474457,-0.698986
-9.591932,6.022932
-0.679919,-0.836897
-0.617265,-3.542542
-1.719315,-0.027877
5.446830,-3.130185
-1.196934,4.990024
0.672814,-3.875056
-1.261962,-1.790430
-0.160947,4.676537
6.423640,4.347176
-9.892448,-1.453914
6.001159,-2.984387
9.928255,9.958639
3.442056,6.252752
9.726893,8.721364
-0.403868,-3.658547
-0.130628,-4.845407
-2.257925,-3.578895
9.902733,-0.602753
-2.316664,-1.150416
-0.755443,-4.977911
-9.672362,6.949561
-9.223224,-0.435367
-2.804889,-2.507753
-0.057175,-1.900750
-1.189935,-0.441168
-1.210686,-4.003590
-3.079495,-1.696690
-0.129790,-1.141185
5.559586,-2.515356
5.659842,5.270661
-9.769234,6.511759
0.468300,3.163427
-1.724276,-1.631430
-9.095562,8.495231
-0.503311,-0.216054
-2.207379,-1.812472
-3.717446,-1.982206
-9.033193,6.404081
-2.435806,-3.065243
-9.488850,8.062524
-0.609523,-2.913851
-1.341179,-4.611193
-1.072535,-2.620160
-2.723595,-3.770142
-1.756153,-3.498988
4.034699,4.516901
4.421806,6.781703
0.005756,-2.961263
5.205977,5.786814
-9.563638,6.968927
-2.418693,-4.267505
-1.138319,0.355102
4.964991,-2.635453
9.688127,5.903937
-2.928443,-3.591681
5.883252,-3.541741
9.871787,7.755704
-0.989335,-2.248792
-3.124112,-2.346803
0.182933,-3.654604
1.076022,3.873692
-3.087327,-3.304519
-2.078014,-2.539856
-1.931536,-3.828671
-3.175283,-4.380945
-1.194430,-3.326882
4.493923,-2.016350
3.461931,4.975187
-1.409346,-4.994516
0.397725,4.310455
5.753890,-4.227772
5.631452,4.169806
-1.158219,-1.283475
9.150138,9.158781
5.838282,-1.927052
-8.446976,7.543098
-9.797763,7.599423
5.303264,6.457373
6.553173,-3.972123
4.419680,5.513324
-2.453000,-5.470025
-0.462747,2.773883
9.767840,7.013969
-0.568196,-4.066224
-8.469685,8.896238
-9.069375,5.719768
4.875277,-3.283708
6.693320,-2.708435
-0.231928,-3.232737
-0.436680,-1.864708
-0.782603,4.432493
-1.086814,-5.388464
-0.771885,-2.073646
6.265797,5.161605
-1.382403,-0.930790
-2.687750,-1.971590
5.322880,-1.379088
-2.968377,-1.116122
0.470564,-4.886755
6.894028,-2.134724
4.987942,-4.406385
9.213340,6.693023
-0.707569,-1.549586
0.999860,-4.494324
-0.754428,-4.540852
-3.555199,-2.865918
4.013703,5.155191
-0.240741,5.510929
-3.049762,-0.391259
-0.173942,-3.795243
-9.071088,9.829291
-8.216923,8.155844
-2.055972,-1.905009
-0.488358,-5.441685
0.025696,3.776747
-9.910724,9.253085
-8.558200,5.201290
4.760599,3.569269
0.214349,-5.523862
-0.652175,-2.707910
-1.965440,-4.824185
-1.546827,-6.027504
0.780590,4.977008
-1.436075,-2.943911
-8.811399,7.168117
-2.641018,-4.840412
9.837145,8.142554
-1.473981,-2.611305
7.163611,-3.231234
-7.760175,6.860616
-9.136945,9.142607
6.455739,-3.330237
-2.455878,-2.353550
-0.750976,-3.146008
-1.825183,-2.292344
6.045042,6.096729
-1.068223,-4.234472
-9.345744,7.700249
-8.942251,7.849117
0.328630,-2.609409
-9.103884,-1.341384
-1.216612,3.248035
4.477631,-3.756262
-1.692314,-3.316057
4.005968,5.881240
2.985653,4.397357
0.530371,-3.218305
-7.846930,5.892943
-1.111953,-3.345079
3.724639,3.903912
-2.296417,-3.255193
-3.630669,-1.119449
-0.996448,-3.802003
-1.528151,-4.142664
9.185505,8.173326
-1.773873,-5.403113
9.438703,7.306010
-1.836689,-0.630567
3.044604,5.449513
-2.853459,-2.888656
-2.137256,-4.015814
