1.712728,4.168452
0.778262,1.830926
-3.034499,-3.409853
2.834340,5.875412
3.225476,2.510883
-3.440814,-4.614813
1.038208,2.331484
1.784298,3.077288
-2.698581,-2.459379
1.111045,5.469306
-4.019933,-4.270056
-1.285869,-2.202400
-3.045372,-3.779502
3.178687,2.046530
-3.400212,-3.293303
0.007271,2.829367
1.546943,2.487975
2.517548,3.411014
3.751100,-5.053355
-4.363850,-3.726179
0.883245,1.707162
4.082023,4.839076
-5.277994,-5.102978
-4.841395,-3.978084
-2.042619,-2.153098
-5.134816,-1.557437
-0.803706,4.375821
0.111914,3.736411
-4.044167,-4.356997
1.049429,3.064040
-3.815130,-2.664530
-2.107671,-3.187971
3.044471,3.897644
1.759422,4.489686
4.227780,3.858934
2.422096,4.260795
1.465011,2.829854
-4.649046,-4.319673
-0.253791,3.336175
3.320375,1.438557
-5.905608,-4.098242
2.187580,2.576801
2.811706,4.784286
-2.114204,-2.027677
-5.254066,-4.397761
2.625932,2.048888
-3.763796,-2.643327
2.764510,2.515336
-2.608328,-3.157730
-5.667270,-2.302733
3.102974,3.096682
-1.731904,-4.804009
3.617455,3.040499
3.778242,-4.165455
-2.441136,-2.687330
-4.777706,-3.454190
-1.961126,-2.031300
-3.768713,-2.543980
-5.681381,-4.976912
-0.956375,-3.361038
-5.420371,-3.130233
-2.471493,-3.684947
-3.864878,-2.012728
-2.324567,-4.868282
4.767517,-5.089692
-4.207486,-3.080395
2.132948,2.580557
1.718414,6.115816
3.766634,3.049817
0.641563,1.731845
-1.980870,-1.374525
0.155598,3.287499
-0.644137,4.461940
-3.223678,-1.633123
4.633053,-4.096023
-2.872036,-5.538768
-2.918035,-4.689886
-5.316063,-3.158647
2.633587,3.713228
0.280547,5.176621
0.473121,4.062268
2.355305,4.221236
1.707439,3.807972
0.683248,4.766155
4.139121,4.598551
-5.425202,-5.212811
2.102565,3.244050
-4.039732,-4.271777
0.755377,3.638968
-4.509014,-2.699687
-3.895214,-5.528545
-1.676268,-3.341573
2.061810,4.806319
1.117958,5.289992
-5.587083,-3.189943
-4.118923,-4.390286
-3.159614,-2.521735
3.421974,3.725467
1.089286,4.545592
-0.173298,4.151280
0.992057,2.729883
-2.717403,-4.239084
-4.707024,-4.753458
2.768637,2.997057
2.891065,-4.090542
-4.169932,-3.446693
-0.542783,2.624739
3.610564,5.605080
-3.462163,-3.769829
1.490659,1.439899
1.349220,3.676698
2.998696,3.437747
3.722688,3.201378
0.570230,3.041163
3.182151,1.338891
-2.372559,-3.719304
4.015670,4.843728
-0.274536,5.255505
-0.497018,3.671431
0.411010,2.706801
2.376360,4.159154
2.158370,2.475115
1.718435,5.018627
0.967987,5.302175
0.846934,3.630968
-6.703733,8.269614
-0.781456,-3.121325
-2.753624,-1.334727
0.529781,4.410799
1.825605,5.475391
-2.228532,-4.389057
-1.406339,-4.041860
2.342321,4.300438
-0.726638,2.674701
2.933247,4.312911
1.806444,3.449843
-2.852198,-2.933860
2.394092,1.374906
-2.443513,-3.811478
-3.315802,-2.107679
-7.136454,9.011617
-1.904791,-2.800805
2.968090,5.228304
-3.923082,-1.418816
1.389646,4.755699
2.043951,2.486923
-2.869462,-5.398691
-2.808891,-1.976169
-7.183041,-9.980676
1.024611,4.133875
-2.867525,-5.229811
-2.458329,-3.638924
0.639430,5.866828
-6.109379,8.302929
0.369977,2.332585
-0.093213,1.989699
-3.823915,-2.711003
-1.429201,-2.850387
-4.982032,-2.135241
0.120004,4.618926
-6.390332,9.222642
-3.470483,-4.211960
-4.596103,-3.145528
-5.293569,-3.910480
-4.951616,-2.644236
1.314363,4.175997
0.758384,3.556474
-4.094563,-4.996618
3.906046,2.151177
-4.572027,-5.405548
2.300100,4.147395
-3.375239,-0.870303
1.048954,5.311032
-2.213855,-2.147470
1.515523,2.059194
-3.254560,-2.915954
-4.430823,-2.304305
2.370219,5.004152
1.363178,3.339461
-4.410208,-1.729071
3.325182,4.865082
-1.866640,-3.902252
-3.057368,-4.248477
-0.699807,2.373988
2.405440,3.009187
2.742440,-4.858775
3.819371,2.991854
2.322123,5.474470
-5.372278,-3.295876
-3.777982,-3.745098
3.674586,4.068370
-3.708349,-3.298887
-3.518696,-5.084563
2.669699,5.925629
-1.083614,3.441660
2.070773,1.865270
0.798300,3.559523
3.367415,4.321748
-0.667934,2.761022
2.085016,3.685238
