-3.077055,2.090294
-4.682284,2.741625
-4.747656,2.790165
-3.830298,2.758119
3.858982,-1.735713
3.984866,-0.041742
-3.397912,3.714000
-3.354618,3.774016
3.498326,-0.673342
-3.068354,3.659059
-3.221182,3.879538
-4.128582,3.659280
4.030404,0.179508
9.498994,-1.172771
5.327785,-0.271924
-3.542037,5.507811
3.006853,-1.790704
2.107412,0.300093
3.320083,-0.819682
4.259049,-2.786980
1.598696,-0.826919
4.510438,-0.930052
-3.567121,2.932351
4.170549,-0.229805
4.650066,0.879583
1.559176,-0.742746
1.674979,-0.605359
4.289992,0.109044
4.376110,-0.110319
1.562400,-0.436245
-9.639490,-0.475613
3.066785,0.079457
-2.241106,3.852609
4.503361,-1.035346
4.546179,-0.916014
-3.340605,3.813359
-3.337534,3.607757
4.872627,-1.870600
3.701128,-0.823694
3.421767,-0.989705
3.946822,-0.303107
-4.610294,2.605163
-3.905332,4.584009
-4.795501,4.568086
3.095400,-1.689897
-4.829690,4.324781
4.104481,-1.631681
-4.937380,4.138457
1.462788,-0.637163
-3.890729,2.123695
2.980830,-1.711851
3.225361,0.035921
3.784328,-1.007080
2.927451,-1.603980
4.607528,-2.739266
3.111451,0.049772
3.810688,0.895624
-2.899049,2.141330
-4.889495,4.309057
-4.220173,3.876768
-4.633063,2.687469
-3.811291,1.734581
-3.800873,2.969562
-5.043937,4.286446
-2.826073,1.895928
3.046786,0.000028
2.371324,-0.790478
2.951537,-1.853782
-5.361171,0.694190
3.191608,0.101641
-3.058080,1.988104
3.085751,-1.593930
4.632882,-1.042421
3.893518,0.593047
4.817205,-0.121128
-2.964498,2.086910
-4.224331,0.991542
-3.147462,3.595162
-3.651249,4.645279
4.647802,-1.096620
4.889753,0.702467
-3.719772,5.513999
-3.368417,3.847559
-3.707841,2.579205
-4.850557,4.449968
3.043828,-1.652071
4.839727,0.685888
-2.750614,1.984942
-4.105441,2.008295
-3.160274,2.009293
1.978714,-1.756872
-3.261644,3.724135
4.607810,0.760705
-3.258736,1.007782
2.941768,-1.690817
-3.049356,3.804425
3.728729,-0.639224
-3.396889,3.651617
-4.661431,2.562101
4.535242,-2.635837
4.286420,1.668423
-5.027909,1.726688
3.001611,0.080219
-4.428432,3.607507
4.390454,-2.771289
2.479666,-0.529839
2.685462,-0.693958
3.620523,-1.116939
-2.892499,2.008903
-3.253615,3.676307
4.728362,-0.972754
4.691893,-0.874799
-3.853894,0.129960
4.323518,-2.771389
2.902536,-1.684299
4.638927,-0.911482
-2.991305,2.867775
2.750536,1.015324
3.259182,0.081357
-2.825655,2.072200
1.512432,-0.596662
-4.327746,0.904164
-2.893477,4.677095
-4.181836,0.849075
5.158327,-0.043934
4.814982,0.759100
4.090723,-1.985205
5.593155,-1.032634
3.145740,0.205799
-2.952135,1.949369
-4.600135,1.024980
-4.734100,0.059584
2.399919,-1.016639
-3.033663,1.923047
4.723890,-2.598298
3.142753,-0.039471
4.955245,0.730031
-4.582351,2.518558
9.635839,-0.224959
2.715799,-0.929758
-4.301899,3.391576
4.560836,-1.039271
-3.148868,3.745109
3.119572,-1.821407
-4.408850,1.027271
3.864896,-2.063291
-3.238018,3.615518
3.556352,1.021232
3.439419,-2.646811
-3.314974,2.820489
-4.492102,1.061022
-4.577021,2.744400
-3.000705,1.829863
4.691298,-2.586408
-4.738310,4.537066
-4.697602,2.642517
3.107791,-1.763851
-3.152040,3.635031
-4.523174,5.308330
-2.418632,3.108828
4.725518,0.723750
-4.341607,0.861620
2.933618,-0.763389
3.113661,0.015848
-2.461021,2.831977
3.089153,0.180558
2.986122,-1.748475
4.632403,-0.942262
-4.007909,4.307256
-4.058051,1.767773
-5.286840,3.442915
3.012864,-1.590509
-3.065971,3.720745
-9.721271,-0.847750
1.149769,-1.507672
4.678931,0.831787
3.219090,-0.009026
-4.774543,2.633273
3.054517,-1.867250
-2.723454,2.945819
-2.801384,2.070388
-3.503450,2.689327
4.283577,-1.826711
4.787884,0.831739
-4.074157,3.352880
4.590836,-0.842067
1.571074,-0.680845
3.117310,0.146757
-3.132766,3.840562
2.072651,-1.419967
4.512302,-0.990508
-3.542715,1.243966
-3.248321,3.847157
4.639789,-1.000495
-4.457714,1.153795
3.886131,-1.471979
-3.062057,1.899496
5.207770,-1.800486
2.210804,-0.060978
-4.943506,4.377512
