-3.015482,-3.224207
-1.924187,-1.929345
-2.865432,-1.142947
-2.818225,-1.069059
-2.791660,-2.407241
-2.834800,-2.304177
-1.985276,-0.659140
4.507340,4.124917
-2.326858,-1.380706
-3.782785,-2.655715
-3.161415,-1.904919
-1.675729,-0.890311
-2.641140,-1.358614
-2.699094,-0.975251
-1.770030,-0.866713
4.443816,2.308412
-3.349379,-1.900313
3.047292,2.757472
2.685048,1.970858
-3.145125,-3.155067
4.222709,9.301014
-2.809349,-1.195347
-3.343563,-1.720812
-2.276121,-0.384771
3.737970,3.466214
-2.393580,-2.590163
-2.924763,-0.684840
-3.824133,-2.547523
-1.658714,-2.305637
-3.629158,-2.885754
3.668831,2.491131
-2.242442,-1.587573
-2.781358,-2.231340
-1.509131,-2.185968
-2.227920,-1.696550
-2.018448,-1.706570
-3.096760,-0.715795
2.943885,2.977192
-2.058360,-0.587319
-2.986874,-2.234787
-3.195261,-2.029056
-2.634892,-2.366792
-1.937482,-1.789657
5.236467,8.681399
-2.606902,-1.279096
-2.514696,-1.140716
-2.549750,-1.464885
4.512004,-9.854240
-2.905691,-2.259158
5.043500,3.541937
-1.169815,-0.117264
5.389414,9.341304
-2.925039,-0.846234
-0.924930,-0.369098
4.660168,8.192620
-2.253081,-1.477647
-1.786067,-0.683965
-0.716252,-0.594785
-2.411346,-1.593214
-3.228959,-1.958496
-2.978227,-1.114808
-1.868047,-0.775292
-1.815470,-1.827076
-3.479353,-1.621476
-3.469267,-3.014807
-2.457535,-1.245404
-2.483119,-1.528060
-2.832267,-0.972875
-1.913066,-0.585195
-2.605164,-1.422120
-3.914690,-2.484404
3.921759,-9.945220
-0.623822,-0.793955
-3.359650,-1.809966
4.276275,3.157704
-1.792249,-2.234559
-2.891722,-3.273042
-1.632310,-1.971809
-3.961379,-2.365815
-2.701686,-2.424462
-1.188197,0.026299
-1.472324,0.171144
3.433582,3.685899
-2.366020,-0.307310
-2.498870,-2.494437
-1.520455,-1.068011
-2.637533,-2.528079
3.246831,2.644528
-2.369872,-2.707359
-2.798794,-1.263727
3.411928,2.473578
-2.802745,-0.843817
3.689711,4.340562
-2.392381,-1.274316
5.963552,8.222785
-2.402978,-1.495629
-1.905603,-0.694021
-1.654484,-0.965258
-2.823884,-2.154064
-1.041599,-0.221721
-2.233360,-1.400420
-2.154360,-1.632396
4.770325,3.868132
-2.702628,-1.315410
-3.078007,-2.131690
-2.961955,-2.035478
-3.221231,-1.832924
-3.578611,-1.578782
-2.469746,-1.423179
-2.331301,-1.554883
-2.344523,-1.636532
-1.649815,-1.869755
-2.516502,-2.605820
-2.166709,-1.459625
-0.808459,-0.449247
3.929476,8.200767
3.355573,9.465007
-2.056785,-1.838111
-2.499723,-1.355281
4.996019,2.948010
-2.358565,-1.426696
3.328558,1.651574
-1.419051,0.071883
-2.897569,-2.118387
4.477088,9.057415
4.115189,8.963575
5.021263,9.950188
-2.986675,-1.016825
-2.140254,-0.504399
-2.119452,-1.745018
-2.181381,-0.403728
4.578925,9.363914
-2.698192,-1.183840
-1.250562,-1.299542
-3.336332,-0.942028
-2.269250,-2.700740
-1.771028,-0.776414
-1.392921,-1.198076
-3.484404,-2.905752
-3.078613,-2.038940
-1.556422,-0.994780
-2.714622,-2.274441
-1.792007,-1.760466
-2.295976,-1.674737
-3.463865,-1.740630
-2.072146,-1.543283
4.089326,3.436903
-1.918722,-1.697879
-2.341619,-1.311897
-2.066505,-1.932659
-1.823907,-2.121924
4.123565,4.349665
-1.391949,-1.113302
-3.108369,-1.056778
-3.273066,-3.135107
-2.576318,-2.423242
3.822733,2.317213
-3.382935,-2.961446
-3.565313,-2.790588
-2.070678,-1.656170
-0.928484,-0.246499
-1.986345,-1.622904
-1.920930,-2.047979
-1.425626,-1.029023
-1.272016,-1.203485
-2.205847,-1.756310
2.828094,3.272721
-1.533145,-0.905503
-1.293735,0.002645
3.855546,3.305517
-3.073195,-0.866903
-1.166183,-1.369383
-1.985761,-1.962173
-1.451880,-1.992523
-1.780521,-2.039224
-1.039028,-0.096345
-2.155131,-1.535173
5.001142,8.414525
5.414761,9.048000
-2.987547,-2.110784
-1.833903,0.274454
-3.051263,-1.951840
-3.210076,-0.927850
-3.663353,-2.676530
-2.156289,-1.837295
-1.691821,-2.434984
-3.279932,-3.028891
-4.050407,-2.217984
-1.776103,-1.905136
-3.699266,-2.762890
-2.578481,-1.179996
4.080819,2.268370
-1.621173,-2.087599
-2.600972,-1.075552
-2.528404,-1.286664
-2.692226,-1.067149
-1.658818,-0.801056
-1.624223,0.196937
4.036142,3.134291
-2.037799,-0.492793
